,id,atm_group,address,address_rus,lat,long,target,area_fias_id,area_with_type,city_with_type,city_fias_id,federal_district,capital_marker,fias_id,fias_level,region_with_type,region_fias_id,settlement_with_type,settlement_fias_id,street_with_type,street_fias_id,city_lat,city_lon,region_lat,region_lon,street_lat,street_lon,city_area,city_district_fias_id,city_district_with_type,area_lat,area_lon,settlement_lat,settlement_lon,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,street,house_fias_id,house,metro
4746,7954,5478,"D. 146 A, UL. SUVOROVA    PENZA G     ","улица Суворова, 146А, Пенза, Россия, 440008",53.2016762,45.0033953,0.0137615591528288,,,г Пенза,ff3292b1-a1d2-47d4-b35b-ac06b50555cc,Приволжский,2,a0b470c1-ea94-4124-b561-2ac0551ccfc9,8,Пензенская обл,c99e7924-0428-4107-a302-4fd7c0cca3ff,,,ул Суворова,7ffafb70-67e2-40f1-be01-52a459bdeb57,53.175368,45.034827,,,53.201634,45.003341,,,,,,,,,,,,,,,,,Суворова,a0b470c1-ea94-4124-b561-2ac0551ccfc9,146А,
4747,7955,5478,"D. 146 A, UL. SUVOROVA    PENZA G     ","улица Суворова, 146А, Пенза, Россия, 440008",53.2016762,45.0033953,0.0357134453370078,,,г Пенза,ff3292b1-a1d2-47d4-b35b-ac06b50555cc,Приволжский,2,a0b470c1-ea94-4124-b561-2ac0551ccfc9,8,Пензенская обл,c99e7924-0428-4107-a302-4fd7c0cca3ff,,,ул Суворова,7ffafb70-67e2-40f1-be01-52a459bdeb57,53.175368,45.034827,,,53.201634,45.003341,,,,,,,,,,,,,,,,,Суворова,a0b470c1-ea94-4124-b561-2ac0551ccfc9,146А,
2211,7956,5478,"D. 58A, UL. KIROVA        NOVOKUZNETSK","улица Кирова, 58А, Новокузнецк, Кемеровская область, Россия, 654018",53.757201,87.145682,-0.0498446688257307,,,г Новокузнецк,b28b6f6f-1435-444e-95a6-68c499b0d27a,Сибирский,0,08092c7a-dd51-4bb0-bbb6-7e6824402795,8,Кемеровская область - Кузбасс,393aeccb-89ef-4a7e-ae42-08d5cebc2e30,р-н Центральный,142efd69-dd5c-4fcb-b117-deb29280ff7b,ул Кирова,d6f7e466-2535-4827-9b94-2f7326aeb709,53.794309,87.2143226,,,53.757675,87.137041,,,Центральный р-н,,,53.781608,87.09924,,,,,,,,,,Кирова,08092c7a-dd51-4bb0-bbb6-7e6824402795,58А,
2212,7957,5478,"D. 58A, UL. KIROVA        NOVOKUZNETSK","улица Кирова, 58А, Новокузнецк, Кемеровская область, Россия, 654018",53.757201,87.145682,-0.0659586097870296,,,г Новокузнецк,b28b6f6f-1435-444e-95a6-68c499b0d27a,Сибирский,0,08092c7a-dd51-4bb0-bbb6-7e6824402795,8,Кемеровская область - Кузбасс,393aeccb-89ef-4a7e-ae42-08d5cebc2e30,р-н Центральный,142efd69-dd5c-4fcb-b117-deb29280ff7b,ул Кирова,d6f7e466-2535-4827-9b94-2f7326aeb709,53.794309,87.2143226,,,53.757675,87.137041,,,Центральный р-н,,,53.781608,87.09924,,,,,,,,,,Кирова,08092c7a-dd51-4bb0-bbb6-7e6824402795,58А,
2213,7958,5478,"D. 34/1, PR-KT LENINSKII  MOSKVA G    ","г Москва, пр-кт Ленинский, д 34/1",55.7074088,37.5777455,0.0036103636756116,,,,,Центральный,0,b48064db-3365-4366-bdb8-a6478be73c93,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,пр-кт Ленинский,5f2a1243-a57b-418e-baee-ff76f4993b45,,,,,,,Юго-западный,,р-н Гагаринский,,,,,,,,,,,,,,Ленинский,b48064db-3365-4366-bdb8-a6478be73c93,34/1,0.5
6011,7960,5478,"D. 11, UL. STANISLAVSKOGO NOVOSIBIRSK ","улица Станиславского, 11, Новосибирск, Россия, 630054",54.984775,82.871885,0.006368095758521,,,г Новосибирск,8dea00e3-9aab-4d8e-887c-ef2aaa546456,Сибирский,2,9ec0056d-14b7-4ddd-88fd-9c1f380f283a,8,Новосибирская обл,1ac46b49-3209-4814-b7bf-a509ea1aecd9,,,ул Станиславского,ecbfda66-91ea-4e4c-bc4d-7011d3ba8d8a,55.028141,82.921117,,,54.982316,82.871983,,,,,,,,Площадь Маркса,Ленинская,1.4,Студенческая,Ленинская,2.3,,,,Станиславского,9ec0056d-14b7-4ddd-88fd-9c1f380f283a,11,1.4
3483,7961,5478,"D. 21, UL. VYATKINA       ABAKAN G    ","улица Вяткина, 21, Абакан, Республика Хакасия, Россия, 655017",53.72137,91.447391,-0.0802263013474972,,,г Абакан,42a02e11-a337-4d50-8596-fc76dae7c62a,Сибирский,2,5cba18fb-d649-4fae-a1b5-5fad23229d7a,8,Респ Хакасия,8d3f1d35-f0f4-41b5-b5b7-e7cadf3e7bd7,,,ул Вяткина,65cb6ff2-8599-4d41-8434-00b3e2195ed7,53.722356,91.443699,,,53.725717,91.446636,,,,,,,,,,,,,,,,,Вяткина,5cba18fb-d649-4fae-a1b5-5fad23229d7a,21,
3484,7964,5478,"D. 3, UL. OKTYABR'SKAYA   YAKUTSK G   ","Октябрьская улица, 3, Якутск, Республика Саха (Якутия), Россия, 677027",62.025069,129.724327,0.0313265188470186,,,г Якутск,884c84a2-0141-4652-962d-8a92989b88f7,Дальневосточный,2,622ea35e-aa73-4d6e-8471-0fc16def5a8b,8,Респ Саха /Якутия/,c225d3db-1db6-4063-ace0-b3fe9ea3805f,,,ул Октябрьская,680fbe18-8453-4e28-a67b-d8947507d38e,62.028098,129.732555,,,62.110018,129.75716,,,,,,,,,,,,,,,,,Октябрьская,622ea35e-aa73-4d6e-8471-0fc16def5a8b,3,
968,7965,5478,"D. 7, PR-KT LENINA        KEMEROVO G  ","проспект Ленина, 7, Кемерово, Россия, 650025",55.343927,86.064982,-0.0456527888347265,,,г Кемерово,94bb19a3-c1fa-410b-8651-ac1bf7c050cd,Сибирский,2,a5d1a17c-2e31-4fb5-85b5-251d08f21dca,8,Кемеровская область - Кузбасс,393aeccb-89ef-4a7e-ae42-08d5cebc2e30,,,пр-кт Ленина,363ced92-346f-49a7-bd9d-6d5fb2ca4f73,55.390992,86.046827,,,55.344838,86.120247,,,,,,,,,,,,,,,,,Ленина,a5d1a17c-2e31-4fb5-85b5-251d08f21dca,7,
6012,7966,5478,"STR. 1, UL. 8 MIKRORAION  KHIMKI G    ","1-я улица, СНТ Круиз, деревня Дудкино, поселение Мосрентген, Москва, Россия",55.628093,37.459298,-0.0131387454982513,b8f9a774-b626-4bb9-8051-2c05fa2c281d,поселение Мосрентген,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,fd9b506f-7404-4502-90a3-b80a958e3b9b,65,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,кв-л 9,fd9b506f-7404-4502-90a3-b80a958e3b9b,,,55.75396,37.620393,55.75396,37.620393,,,,,,55.75396,37.620393,55.628662,37.461176,,,,,,,,,,,,,
4748,7967,5478,"D. 158, KORP. 1, PR-KT KO MURMANSK G  ","158-й квартал, район Хамовники, Центральный административный округ, Москва, Россия",55.743036,37.592617,-0.0755264058718799,,,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,401afc64-3fdb-4c8e-b0af-482f1993466d,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,Пречистенский пер,4b752ad9-40df-4d25-ad85-48208c30974d,55.75396,37.620393,55.75396,37.620393,55.743684,37.5933,Центральный,,р-н Хамовники,,,,,,,,,,,,,,Пречистенский,401afc64-3fdb-4c8e-b0af-482f1993466d,7А,
2214,7969,5478,"D. 72, PR-KT KARLA MARKSA OMSK G      ","проспект Карла Маркса, 72, Омск, Россия, 644020",54.943364,73.383636,0.002748991107043,,,г Омск,140e31da-27bf-4519-9ea0-6185d681d44e,Сибирский,2,e8c82206-9b07-4488-b415-b058b44f5ac7,8,Омская обл,05426864-466d-41a3-82c4-11e61cdc98ce,,,пр-кт Карла Маркса,89e18b13-a875-46b8-85b4-682120069a04,54.984912,73.367525,,,54.962106,73.385882,,,,,,,,,,,,,,,,,Карла Маркса,e8c82206-9b07-4488-b415-b058b44f5ac7,72,
6013,7970,5478,"D. 151, PR-KT LENINA      BARNAUL G   ","проспект Ленина, 151, Барнаул, Алтайский край, Россия, 656011",53.371086,83.750976,-0.0153836000599276,,,г Барнаул,d13945a8-7017-46ab-b1e6-ede1e89317ad,Сибирский,2,99f51e38-21c5-4ada-bad5-72f7bb8f0046,8,Алтайский край,8276c6a1-1a86-4f0d-8920-aba34d4cc34a,,,пр-кт Ленина,996a4480-4953-4178-b4e8-8333348ecda4,53.348053,83.779875,,,53.357432,83.766688,,,,,,,,,,,,,,,,,Ленина,99f51e38-21c5-4ada-bad5-72f7bb8f0046,151,
6014,7971,5478,"D. 151, PR-KT LENINA      BARNAUL G   ","проспект Ленина, 151, Барнаул, Алтайский край, Россия, 656011",53.371086,83.750976,0.0132057290905096,,,г Барнаул,d13945a8-7017-46ab-b1e6-ede1e89317ad,Сибирский,2,99f51e38-21c5-4ada-bad5-72f7bb8f0046,8,Алтайский край,8276c6a1-1a86-4f0d-8920-aba34d4cc34a,,,пр-кт Ленина,996a4480-4953-4178-b4e8-8333348ecda4,53.348053,83.779875,,,53.357432,83.766688,,,,,,,,,,,,,,,,,Ленина,99f51e38-21c5-4ada-bad5-72f7bb8f0046,151,
969,7973,5478,"D. 56, PR-KT LENINA       ROSTOV-NA-DO","г Ростов-на-Дону, пр-кт Ленина, д 56",47.2497113,39.7187373,-0.0272695045878122,,,г Ростов-на-Дону,c1cfe4b9-f7c2-423c-abfa-6ed1c05a15c5,Южный,2,cb620ebe-3171-4a20-9c9c-91c363a7bdf4,8,Ростовская обл,f10763dc-63e3-48db-83e1-9c566fe3092b,,,пр-кт Ленина,a5d6b1b2-79fc-43ef-9f48-4cee7ba54006,,,,,,,,,,,,,,,,,,,,,,,Ленина,cb620ebe-3171-4a20-9c9c-91c363a7bdf4,56,
2215,7974,5478,"D. 14A, UL. CHEHOVA       PUSHKINO G  ","улица Чехова, 14, Пушкино, Московская область, Россия, 141207",56.008072,37.851107,-0.0330309275168012,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa,г Пушкино,г Пушкино,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa,Центральный,0,ce451d43-b402-46d2-b338-3614a2121c02,8,Московская обл,29251dcf-00a1-4e34-98d4-5c47484a36d4,,,ул Чехова,7961588d-3168-4d4d-94f3-2997a5d0757a,56.010428,37.847155,,,56.006301,37.848583,,,,56.010428,37.847155,,,,,,,,,,,,Чехова,ce451d43-b402-46d2-b338-3614a2121c02,14,
4749,7975,5478,"D. 19, STR. 1, UL. TRUFAN YAROSLAVL G ","улица Труфанова, 19, Ярославль, Россия, 150060",57.685748,39.765157,-0.0333828086243181,,,г Ярославль,6b1bab7d-ee45-4168-a2a6-4ce2880d90d3,Центральный,2,3a64d9b3-232b-403c-876f-e10374e94532,8,Ярославская обл,a84b2ef4-db03-474b-b552-6229e801ae9b,,,ул Труфанова,5418032c-696d-4b0a-b653-be9764e24908,57.621562,39.897822,,,57.683771,39.770088,,,,,,,,,,,,,,,,,Труфанова,3a64d9b3-232b-403c-876f-e10374e94532,19,
6015,7977,5478,"D. 82, UL. LENINA         KALUGA G    ","улица Ленина, 82, Калуга, Россия, 248001",54.512141,36.262311,-0.018366904229885,,,г Калуга,b502ae45-897e-4b6f-9776-6ff49740b537,Центральный,2,5d9ff0a3-de86-4f85-b2c2-cd8359c95bd2,8,Калужская обл,18133adf-90c2-438e-88c4-62c41656de70,,,ул Ленина,070210e6-52c0-4d24-9943-de43f6b83f15,54.50598,36.251661,,,54.519134,36.267584,,,,,,,,,,,,,,,,,Ленина,5d9ff0a3-de86-4f85-b2c2-cd8359c95bd2,82,
6016,7979,5478,"D. 48, UL. MALAHOVA       BARNAUL G   ","улица Малахова, 48/227, Барнаул, Алтайский край, Россия, 656055",53.367911,83.705018,-0.0913626364180681,,,г Барнаул,d13945a8-7017-46ab-b1e6-ede1e89317ad,Сибирский,2,8b795a68-df96-45cd-b7ff-d184430a33cf,7,Алтайский край,8276c6a1-1a86-4f0d-8920-aba34d4cc34a,,,ул Малахова,8b795a68-df96-45cd-b7ff-d184430a33cf,53.348053,83.779875,,,53.36086,83.702249,,,,,,,,,,,,,,,,,Малахова,,,
6017,7980,5478,"D. 48, UL. MALAHOVA       BARNAUL G   ","улица Малахова, 48/227, Барнаул, Алтайский край, Россия, 656055",53.367911,83.705018,-0.0939042296797571,,,г Барнаул,d13945a8-7017-46ab-b1e6-ede1e89317ad,Сибирский,2,8b795a68-df96-45cd-b7ff-d184430a33cf,7,Алтайский край,8276c6a1-1a86-4f0d-8920-aba34d4cc34a,,,ул Малахова,8b795a68-df96-45cd-b7ff-d184430a33cf,53.348053,83.779875,,,53.36086,83.702249,,,,,,,,,,,,,,,,,Малахова,,,
6018,7981,5478,"D. 48, UL. MALAHOVA       BARNAUL G   ","улица Малахова, 48/227, Барнаул, Алтайский край, Россия, 656055",53.367911,83.705018,-0.101626732021275,,,г Барнаул,d13945a8-7017-46ab-b1e6-ede1e89317ad,Сибирский,2,8b795a68-df96-45cd-b7ff-d184430a33cf,7,Алтайский край,8276c6a1-1a86-4f0d-8920-aba34d4cc34a,,,ул Малахова,8b795a68-df96-45cd-b7ff-d184430a33cf,53.348053,83.779875,,,53.36086,83.702249,,,,,,,,,,,,,,,,,Малахова,,,
2216,7983,5478,"D. 12, PR-KT KOMENDANTSKI SANKT-PETERB","Комендантская площадь, 8, Санкт-Петербург, Россия, 197227",60.005967,30.259238,-0.0761400603300902,,,г Санкт-Петербург,c2deb16a-0330-4f05-821f-1d09c93331e6,Северо-Западный,0,90efe2a6-ec0a-40aa-a20e-b87c46f5fbd0,7,г Санкт-Петербург,c2deb16a-0330-4f05-821f-1d09c93331e6,,,Комендантская пл,90efe2a6-ec0a-40aa-a20e-b87c46f5fbd0,59.939084,30.315879,59.939084,30.315879,60.007002,30.26011,,,Приморский р-н,,,,,Комендантский проспект,Фрунзенско-Приморская,0.3,Старая деревня,Фрунзенско-Приморская,1.9,Пионерская,Московско-Петроградская,2.1,Комендантская,,,0.3
2217,7984,5478,"D. 2, UL. VYSOTNAYA       KRASNOYARSK ","Высотная улица, 2, Красноярск, Россия, 660062",56.024783,92.784506,0.0647564183755257,,,г Красноярск,9b968c73-f4d4-4012-8da8-3dacd4d4c1bd,Сибирский,2,e5e6c0d4-b19f-4df6-9970-f7c7ad4d25f7,8,Красноярский край,db9c4f8b-b706-40e2-b2b4-d31b98dcd3d1,,,ул Высотная,12a316d9-12dd-431d-ae9d-2acd155782f8,56.009477,92.852449,,,56.024114,92.78492,,,Октябрьский р-н,,,,,,,,,,,,,,Высотная,e5e6c0d4-b19f-4df6-9970-f7c7ad4d25f7,2,
2218,7986,5478,"D. 72, PR-KT KARLA MARKSA OMSK G      ","проспект Карла Маркса, 72, Омск, Россия, 644020",54.943364,73.383636,0.0035836603263375,,,г Омск,140e31da-27bf-4519-9ea0-6185d681d44e,Сибирский,2,e8c82206-9b07-4488-b415-b058b44f5ac7,8,Омская обл,05426864-466d-41a3-82c4-11e61cdc98ce,,,пр-кт Карла Маркса,89e18b13-a875-46b8-85b4-682120069a04,54.984912,73.367525,,,54.962106,73.385882,,,,,,,,,,,,,,,,,Карла Маркса,e8c82206-9b07-4488-b415-b058b44f5ac7,72,
6019,7987,5478,"D. 56, PR-KT SOVETSKII    KEMEROVO G  ","Советский проспект, 56, Кемерово, Россия, 650991",55.355495,86.088204,-0.0645150294810697,,,г Кемерово,94bb19a3-c1fa-410b-8651-ac1bf7c050cd,Сибирский,2,1794d0fe-27eb-44a9-84ee-95855bc7e8b9,8,Кемеровская область - Кузбасс,393aeccb-89ef-4a7e-ae42-08d5cebc2e30,,,Советский пр-кт,b0ca8ebe-d781-4911-9fe9-0f0352ae6324,55.390992,86.046827,,,55.358381,86.072277,,,,,,,,,,,,,,,,,Советский,1794d0fe-27eb-44a9-84ee-95855bc7e8b9,56,
970,7991,5478,"D. 24, UL. LENINA         PERM G      ","улица Ленина, 24, Пермь, Россия",58.01456,56.250733,-0.0322411387929453,,,г Пермь,a309e4ce-2f36-4106-b1ca-53e0f48a6d95,Приволжский,2,3385e2b2-b4da-4e5b-a9c6-878dfe650764,8,Пермский край,4f8b1a21-e4bb-422f-9087-d3cbf4bebc14,,,ул Ленина,746fdc30-0296-4d24-b9b1-c9dddf6907f1,58.010259,56.234195,,,58.008624,56.223694,,,,,,,,,,,,,,,,,Ленина,3385e2b2-b4da-4e5b-a9c6-878dfe650764,24,
4750,7992,5478,"D. 43, UL. 10 LET OKTYABR OMSK G      ","г Омск, ул 10 лет Октября, д 43",54.9852447,73.3930265,0.0339334574761239,,,г Омск,140e31da-27bf-4519-9ea0-6185d681d44e,Сибирский,2,386f0c12-f769-473b-a2b4-44bcacd9eb6e,8,Омская обл,05426864-466d-41a3-82c4-11e61cdc98ce,,,ул 10 лет Октября,995014df-b35c-45bb-b4ac-8493ac610b77,,,,,,,,,округ Центральный,,,,,,,,,,,,,,10 лет Октября,386f0c12-f769-473b-a2b4-44bcacd9eb6e,43,
4751,7993,5478,"D. 56/64, UL. KOMITETSKAY NOVOCHERKASS","жилой комплекс Клуб 56, район Кунцево, Западный административный округ, Москва, Россия",55.731521,37.4175,0.0157779036994246,,,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,0b3156e6-4da3-4556-a78b-efa683e4c66f,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,ул Кунцевская,7a9f9410-8952-4464-86f7-bd0898c76935,55.75396,37.620393,55.75396,37.620393,55.730877,37.418335,Западный,,р-н Кунцево,,,,,,,,,,,,,,Кунцевская,0b3156e6-4da3-4556-a78b-efa683e4c66f,6,
4752,7995,5478,"D. 56/64, UL. KOMITETSKAY NOVOCHERKASS","жилой комплекс Клуб 56, район Кунцево, Западный административный округ, Москва, Россия",55.731521,37.4175,0.0101714109445901,,,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,0b3156e6-4da3-4556-a78b-efa683e4c66f,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,ул Кунцевская,7a9f9410-8952-4464-86f7-bd0898c76935,55.75396,37.620393,55.75396,37.620393,55.730877,37.418335,Западный,,р-н Кунцево,,,,,,,,,,,,,,Кунцевская,0b3156e6-4da3-4556-a78b-efa683e4c66f,6,
971,7996,5478,"D. 22, PR-KT POBEDY       KOMSOMOLSK-N","проспект Победы, 22, Комсомольск-на-Амуре, Хабаровский край, Россия, 681014",50.589073,137.059817,-0.0040009524617031,,,г Комсомольск-на-Амуре,a29c5b20-5056-412b-9af6-7b805aa3ea72,Дальневосточный,0,ab7c06fc-a913-45aa-9a2b-c01bccf4eae7,8,Хабаровский край,7d468b39-1afa-41ec-8c4f-97a8603cb3d4,,,пр-кт Победы,643141ff-006a-4fb8-83da-7c77cebd1b9e,50.549923,137.007912,,,50.588421,137.059368,,,,,,,,,,,,,,,,,Победы,ab7c06fc-a913-45aa-9a2b-c01bccf4eae7,22,
4753,7997,5478,"D. 146 A, UL. SUVOROVA    PENZA G     ","улица Суворова, 146А, Пенза, Россия, 440008",53.2016762,45.0033953,0.0142480790552858,,,г Пенза,ff3292b1-a1d2-47d4-b35b-ac06b50555cc,Приволжский,2,a0b470c1-ea94-4124-b561-2ac0551ccfc9,8,Пензенская обл,c99e7924-0428-4107-a302-4fd7c0cca3ff,,,ул Суворова,7ffafb70-67e2-40f1-be01-52a459bdeb57,53.175368,45.034827,,,53.201634,45.003341,,,,,,,,,,,,,,,,,Суворова,a0b470c1-ea94-4124-b561-2ac0551ccfc9,146А,
972,7998,5478,"D. 5, UL. KRASNOGVARDEISK NOVOALTAYSK ","Красногвардейская улица, 5, Новоалтайск, Алтайский край, Россия, 658080",53.413899,83.928869,-0.0690434333068269,,,г Новоалтайск,aa288d9f-4b2a-42a6-97f0-3502dddfa383,Сибирский,0,52970029-b9d8-420d-bcca-2c063766f4e5,8,Алтайский край,8276c6a1-1a86-4f0d-8920-aba34d4cc34a,,,ул Красногвардейская,bd8acd53-02c2-492f-b07a-d25dc49af149,53.412058,83.931052,,,53.414854,83.935229,,,,,,,,,,,,,,,,,Красногвардейская,52970029-b9d8-420d-bcca-2c063766f4e5,5,
6020,8000,5478,"D. 18, UL. POBEDY         BELOGORSK G ","улица Победы, 18, Белогорск, Амурская область, Россия, 676850",50.920815,128.464017,-0.0385563948899766,,,г Белогорск,c528e99b-7e81-4290-9cda-8713884472a5,Дальневосточный,0,fad2f250-e757-429a-8bfc-a813fd0c4a92,8,Амурская обл,844a80d6-5e31-4017-b422-4d9c01e9942c,,,ул Победы,a2c8bd1f-c237-4649-a1d7-cd325012ee4b,50.921287,128.473881,,,50.919617,128.466308,,,,,,,,,,,,,,,,,Победы,fad2f250-e757-429a-8bfc-a813fd0c4a92,18,
3485,8001,5478,"D. 14, PR-KT POBEDY       ORENBURG G  ","проспект Победы, 14, Оренбург, Россия, 460018",51.77545,55.108355,-0.061485769058323,,,г Оренбург,dce97bff-deb2-4fd9-9aec-4f4327bbf89b,Приволжский,2,5d65ff4c-7cf6-4f4d-bded-443c0fdb90a2,8,Оренбургская обл,8bcec9d6-05bc-4e53-b45c-ba0c6f3a5c44,,,пр-кт Победы,db7c4754-83e5-4dd5-a803-7d5262b94700,51.787535,55.101806,,,51.792549,55.126222,,,,,,,,,,,,,,,,,Победы,5d65ff4c-7cf6-4f4d-bded-443c0fdb90a2,14,
6021,8003,5478,"D. 11A, PR-KT SUZDAL'SKII VLADIMIR G  ","Суздальский проспект, 11А, Владимир, Россия, 600027",56.165739,40.464864,-0.0697484249909755,,,г Владимир,f66a00e6-179e-4de9-8ecb-78b0277c9f10,Центральный,2,979de743-981f-4717-b91b-c3b65b3d5a31,8,Владимирская обл,b8837188-39ee-4ff9-bc91-fcc9ed451bb3,,,Суздальский пр-кт,91376fca-cdbf-425c-9532-e42a1abb5d5d,56.128101,40.40834,,,56.169664,40.462429,,,,,,,,,,,,,,,,,Суздальский,979de743-981f-4717-b91b-c3b65b3d5a31,11А,
2219,8004,5478,"D. 39, PR-KT POBEDY       VOLOGDA G   ","проспект Победы, 39, Вологда, Россия, 160001",59.223052,39.877689,-0.0603870806110282,,,г Вологда,023484a5-f98d-4849-82e1-b7e0444b54ef,Северо-Западный,2,bf98c3ce-7bc1-4c53-8a16-7579c65325f1,8,Вологодская обл,ed36085a-b2f5-454f-b9a9-1c9a678ee618,,,пр-кт Победы,0c0c9737-bd7d-42c9-af45-c872cc257149,59.220501,39.891523,,,59.197661,39.887319,,,,,,,,,,,,,,,,,Победы,bf98c3ce-7bc1-4c53-8a16-7579c65325f1,39,
2220,8005,5478,"D. 39, PR-KT POBEDY       VOLOGDA G   ","проспект Победы, 39, Вологда, Россия, 160001",59.223052,39.877689,-0.0688463029050383,,,г Вологда,023484a5-f98d-4849-82e1-b7e0444b54ef,Северо-Западный,2,bf98c3ce-7bc1-4c53-8a16-7579c65325f1,8,Вологодская обл,ed36085a-b2f5-454f-b9a9-1c9a678ee618,,,пр-кт Победы,0c0c9737-bd7d-42c9-af45-c872cc257149,59.220501,39.891523,,,59.197661,39.887319,,,,,,,,,,,,,,,,,Победы,bf98c3ce-7bc1-4c53-8a16-7579c65325f1,39,
4754,8007,5478,"D. 48, UL. LENINA         KHABAROVSK G","улица Ленина, 48, Хабаровск, Россия, 680030",48.477995,135.085356,0.0433135587398719,,,г Хабаровск,a4859da8-9977-4b62-8436-4e1b98c5d13f,Дальневосточный,2,59fd32b3-e2a8-4741-b16a-983a7c19eb1c,8,Хабаровский край,7d468b39-1afa-41ec-8c4f-97a8603cb3d4,,,ул Ленина,3b2aac62-59d3-4658-8e9f-dbec5bc32a4e,48.4648055,135.0598606,,,48.474669,135.080038,,,,,,,,,,,,,,,,,Ленина,59fd32b3-e2a8-4741-b16a-983a7c19eb1c,48,
6022,8008,5478,"D. 39, UL. SOVETSKAYA     TIKHVIN G   ","Советская улица, 39, Тихвин, Ленинградская область, Россия, 187555",59.644136,33.507762,-0.0561122714206491,56906c4c-3151-4c2e-b44d-f5b25cbd5df0,Тихвинский р-н,г Тихвин,86ec26f6-d980-4c40-b4ce-77e1638ec8ad,Северо-Западный,1,27c91aff-39f9-458e-a985-9cb82d8853b9,8,Ленинградская обл,6d1ebb35-70c6-4129-bd55-da3969658f5d,,,ул Советская,4ea2fb23-6973-4fb2-8aca-605ab80ae5e0,59.644619,33.54193,,,59.656685,33.506819,,,,,,,,,,,,,,,,,Советская,27c91aff-39f9-458e-a985-9cb82d8853b9,39,
973,8009,5478,"D. 26, UL. VESNY          KRASNOYARSK ","улица Весны, 26, микрорайон Взлётка, Советский район, Красноярск, Россия",56.039057,92.916738,-0.0306278715661949,,,г Красноярск,9b968c73-f4d4-4012-8da8-3dacd4d4c1bd,Сибирский,2,734490b1-3c7d-415d-b768-02daf80b52cf,8,Красноярский край,db9c4f8b-b706-40e2-b2b4-d31b98dcd3d1,,,ул Весны,10f6c3e8-0137-4e1c-8016-091f0309b43b,56.009477,92.852449,,,56.037951,92.911232,,,Советский р-н,,,,,,,,,,,,,,Весны,734490b1-3c7d-415d-b768-02daf80b52cf,26,
974,8010,5478,"D. 26, UL. VESNY          KRASNOYARSK ","улица Весны, 26, микрорайон Взлётка, Советский район, Красноярск, Россия",56.039057,92.916738,-0.0067174974180924,,,г Красноярск,9b968c73-f4d4-4012-8da8-3dacd4d4c1bd,Сибирский,2,734490b1-3c7d-415d-b768-02daf80b52cf,8,Красноярский край,db9c4f8b-b706-40e2-b2b4-d31b98dcd3d1,,,ул Весны,10f6c3e8-0137-4e1c-8016-091f0309b43b,56.009477,92.852449,,,56.037951,92.911232,,,Советский р-н,,,,,,,,,,,,,,Весны,734490b1-3c7d-415d-b768-02daf80b52cf,26,
975,8011,5478,"D. 26, UL. VESNY          KRASNOYARSK ","улица Весны, 26, микрорайон Взлётка, Советский район, Красноярск, Россия",56.039057,92.916738,0.0071616957399565,,,г Красноярск,9b968c73-f4d4-4012-8da8-3dacd4d4c1bd,Сибирский,2,734490b1-3c7d-415d-b768-02daf80b52cf,8,Красноярский край,db9c4f8b-b706-40e2-b2b4-d31b98dcd3d1,,,ул Весны,10f6c3e8-0137-4e1c-8016-091f0309b43b,56.009477,92.852449,,,56.037951,92.911232,,,Советский р-н,,,,,,,,,,,,,,Весны,734490b1-3c7d-415d-b768-02daf80b52cf,26,
976,8012,5478,"D. 90A, UL. 20-LETIYA OKT VORONEZH G  ","улица 20-летия Октября, 90А, Воронеж, Россия, 394006",51.654757,39.189417,-0.02241508243657,,,г Воронеж,5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,Центральный,2,4c5f6f21-b04a-4b9f-b9b2-4061651b476c,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,,,ул 20-летия Октября,ec11f628-e0ab-4bad-8529-52b443a51374,51.659306,39.196854,,,51.64737,39.196415,,,,,,,,,,,,,,,,,20-летия Октября,4c5f6f21-b04a-4b9f-b9b2-4061651b476c,90а,
