id_0,id,atm_group,address,address_rus,lat,long,target,federal_district,region_with_type,area_with_type,city_with_type,city_area,city_district_with_type,capital_marker,settlement_with_type,street_with_type,house,nearest_metro_distance,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,locality_area,locality_population
5785,6490.0,5478.0,"D. 35, UL. 40 LET OKTYABR ULYANOVSK G ","улица 40-летия Октября, 35, Ульяновск, Россия, 432010",54.352694,48.542892,-0.0517416202777117,Приволжский,Ульяновская обл,,г Ульяновск,,Заволжский р-н,2.0,,ул 40-летия Октября,35,,,,,,,,,,,326.723424,627705.0
2011,6505.0,5478.0,"D. 21, UL. LENINA         ZHELEZNOGORS","улица Ленина, 21, Железногорск, Курская область, Россия, 307170",52.331273,35.356549,-0.0036110438686756,Центральный,Курская обл,,г Железногорск,,,1.0,,ул Ленина,21,,,,,,,,,,,114.170507,100446.0
2012,6506.0,5478.0,"D. 21, UL. LENINA         ZHELEZNOGORS","улица Ленина, 21, Железногорск, Курская область, Россия, 307170",52.331273,35.356549,0.0019650572222064,Центральный,Курская обл,,г Железногорск,,,1.0,,ул Ленина,21,,,,,,,,,,,114.170507,100446.0
2013,6507.0,5478.0,"D. 21, UL. LENINA         ZHELEZNOGORS","улица Ленина, 21, Железногорск, Курская область, Россия, 307170",52.331273,35.356549,-0.0358483999007417,Центральный,Курская обл,,г Железногорск,,,1.0,,ул Ленина,21,,,,,,,,,,,114.170507,100446.0
2014,6508.0,5478.0,"D. 129, PR-KT LENINA      TULA G      ","проспект Ленина, 129, Тула, Россия, 300026",54.154876,37.585646,-0.0317299592047424,Центральный,Тульская обл,,г Тула,,,2.0,,пр-кт Ленина,129,,,,,,,,,,,153.717019,475161.0
2015,6509.0,5478.0,"D. 129, PR-KT LENINA      TULA G      ","проспект Ленина, 129, Тула, Россия, 300026",54.154876,37.585646,0.0213368729633127,Центральный,Тульская обл,,г Тула,,,2.0,,пр-кт Ленина,129,,,,,,,,,,,153.717019,475161.0
2016,6510.0,5478.0,"D. 129, PR-KT LENINA      TULA G      ","проспект Ленина, 129, Тула, Россия, 300026",54.154876,37.585646,0.0336805564163936,Центральный,Тульская обл,,г Тула,,,2.0,,пр-кт Ленина,129,,,,,,,,,,,153.717019,475161.0
764,6511.0,5478.0,"D. 41, UL. NOVOSLOBODSKAY MOSKVA G    ","Новослободская улица, 41, Москва, Россия, 127055",55.783367,37.59692,0.0045583084258409,Центральный,г Москва,,г Москва,Центральный,Тверской р-н,0.0,,ул Новослободская,41,0.2,Менделеевская,Серпуховско-Тимирязевская,0.2,Новослободская,Кольцевая,0.5,Достоевская,Люблинско-Дмитровская,1.1,2562.617022,12678079.0
4526,6512.0,5478.0,"D. 4, UL. LOMONOSOVA      ZHUKOVSKIY G","улица Ломоносова, 4, Жуковский, Московская область, Россия, 140185",55.589992,38.123306,-0.0242208400962373,Центральный,Московская обл,,г Жуковский,,,0.0,,ул Ломоносова,4,,,,,,,,,,,33.594767,107560.0
765,6514.0,5478.0,"D. 2, UL. MARSHALA ZHUKOV TOLYATTI G  ","улица Маршала Жукова, 2, Тольятти, Самарская область, Россия, 445051",53.516462,49.307951,-0.002880180920158,Приволжский,Самарская обл,,г Тольятти,,Автозаводский р-н,0.0,,ул Маршала Жукова,2,,,,,,,,,,,285.636733,699429.0
766,6516.0,5478.0,"D. 40, UL. SOVETSKAYA     PSKOV G     ","Советская улица, 40Б, Псков, Россия, 180000",57.814317,28.335927,-0.0096696370799925,Северо-Западный,Псковская обл,,г Псков,,,2.0,,ул Советская,40,,,,,,,,,,,95.526464,210340.0
2017,6517.0,5478.0,"D. 24B, UL. LENINA        PROTVINO G  ","улица Ленина, 24А, Протвино, Московская область, Россия, 142281",54.874906,37.22129,-0.0244758181193631,Центральный,Московская обл,,г Протвино,,,0.0,,ул Ленина,24А,,,,,,,,,,,26.689081,35367.0
2018,6518.0,5478.0,"D. 24B, UL. LENINA        PROTVINO G  ","улица Ленина, 24А, Протвино, Московская область, Россия, 142281",54.874906,37.22129,-0.0592218032846602,Центральный,Московская обл,,г Протвино,,,0.0,,ул Ленина,24А,,,,,,,,,,,26.689081,35367.0
2019,6519.0,5478.0,"D. 24B, UL. LENINA        PROTVINO G  ","улица Ленина, 24А, Протвино, Московская область, Россия, 142281",54.874906,37.22129,-0.0523309589957022,Центральный,Московская обл,,г Протвино,,,0.0,,ул Ленина,24А,,,,,,,,,,,26.689081,35367.0
767,6520.0,5478.0,"D. 57, PR-KT LENINA       KRONSHTADT G","проспект Ленина, 57, Кронштадт, Санкт-Петербург, Россия, 197760",59.990953,29.760808,-0.111950649680451,Северо-Западный,г Санкт-Петербург,,г Кронштадт,,Кронштадтский р-н,0.0,,пр-кт Ленина,,,,,,,,,,,,20.084919,44461.0
5786,6521.0,5478.0,"D. 2, PROEZD KUIBYSHEVSKI RASSKAZOVO G","Куйбышевский проезд, 2, Рассказово, Тамбовская область, Россия",52.654481,41.876153,-0.0234782800879045,Центральный,Тамбовская обл,,г Рассказово,,,0.0,,ул Куйбышевский проезд,2,,,,,,,,,,,36.716245,42679.0
3273,6524.0,5478.0,"D. 11B, UL. REVOLUCIONNAY TOLYATTI G  ","Самарская обл, г Тольятти, ул Революционная, зд 11В",53.527672,49.277597,-0.0058912904311292,Приволжский,Самарская обл,,г Тольятти,,р-н Автозаводский,0.0,,ул Революционная,11В,,,,,,,,,,,285.636733,699429.0
3274,6525.0,5478.0,"D. 11B, UL. REVOLUCIONNAY TOLYATTI G  ","Самарская обл, г Тольятти, ул Революционная, зд 11В",53.527672,49.277597,-0.0268206208600044,Приволжский,Самарская обл,,г Тольятти,,р-н Автозаводский,0.0,,ул Революционная,11В,,,,,,,,,,,285.636733,699429.0
3275,6526.0,5478.0,"D. 11B, UL. REVOLUCIONNAY TOLYATTI G  ","Самарская обл, г Тольятти, ул Революционная, зд 11В",53.527672,49.277597,-0.0095979138820691,Приволжский,Самарская обл,,г Тольятти,,р-н Автозаводский,0.0,,ул Революционная,11В,,,,,,,,,,,285.636733,699429.0
3276,6527.0,5478.0,"D. 11B, UL. REVOLUCIONNAY TOLYATTI G  ","Самарская обл, г Тольятти, ул Революционная, зд 11В",53.527672,49.277597,-0.0019510802875299,Приволжский,Самарская обл,,г Тольятти,,р-н Автозаводский,0.0,,ул Революционная,11В,,,,,,,,,,,285.636733,699429.0
768,6528.0,5478.0,"D. 8, UL. POBEDY          ZHIGULEVSK G","улица Победы, 8, Жигулёвск, Самарская область, Россия, 445350",53.403749,49.486356,-0.0685075526829826,Приволжский,Самарская обл,,г Жигулевск,,,0.0,,ул Победы,8,,,,,,,,,,,68.300725,51641.0
769,6529.0,5478.0,"D. 8, UL. POBEDY          ZHIGULEVSK G","улица Победы, 8, Жигулёвск, Самарская область, Россия, 445350",53.403749,49.486356,-0.0751515586910781,Приволжский,Самарская обл,,г Жигулевск,,,0.0,,ул Победы,8,,,,,,,,,,,68.300725,51641.0
770,6530.0,5478.0,"D. 23, UL. IVANTEEVSKAYA  MOSKVA G    ","Ивантеевская улица, 23, Москва, Россия, 107150",55.815701,37.731838,0.0305803603911584,Центральный,г Москва,,г Москва,Восточный,Богородское р-н,0.0,,ул Ивантеевская,23,0.1,Бульвар Рокоссовского,Сокольническая,0.1,Бульвар Рокоссовского,МЦК,0.4,Локомотив,МЦК,1.6,2562.617022,12678079.0
771,6531.0,5478.0,"D. 23, UL. IVANTEEVSKAYA  MOSKVA G    ","Ивантеевская улица, 23, Москва, Россия, 107150",55.815701,37.731838,0.0024268194243171,Центральный,г Москва,,г Москва,Восточный,Богородское р-н,0.0,,ул Ивантеевская,23,0.1,Бульвар Рокоссовского,Сокольническая,0.1,Бульвар Рокоссовского,МЦК,0.4,Локомотив,МЦК,1.6,2562.617022,12678079.0
772,6532.0,5478.0,"D. 23, UL. IVANTEEVSKAYA  MOSKVA G    ","Ивантеевская улица, 23, Москва, Россия, 107150",55.815701,37.731838,0.0480877017693128,Центральный,г Москва,,г Москва,Восточный,Богородское р-н,0.0,,ул Ивантеевская,23,0.1,Бульвар Рокоссовского,Сокольническая,0.1,Бульвар Рокоссовского,МЦК,0.4,Локомотив,МЦК,1.6,2562.617022,12678079.0
773,6533.0,5478.0,"D. 23, UL. IVANTEEVSKAYA  MOSKVA G    ","Ивантеевская улица, 23, Москва, Россия, 107150",55.815701,37.731838,0.0286289800718748,Центральный,г Москва,,г Москва,Восточный,Богородское р-н,0.0,,ул Ивантеевская,23,0.1,Бульвар Рокоссовского,Сокольническая,0.1,Бульвар Рокоссовского,МЦК,0.4,Локомотив,МЦК,1.6,2562.617022,12678079.0
2020,6534.0,5478.0,"D. 1A, PR-KT ENTUZIASTOV  KURSK G     ","проспект Энтузиастов, 1А, микрорайон Северо-Западный, Курск, Россия, 305048",51.738309,36.136996,-0.0632306883616863,Центральный,Курская обл,,г Курск,,Центральный округ,2.0,,пр-кт Энтузиастов,1А,,,,,,,,,,,0.0,452976.0
2021,6535.0,5478.0,"D. 1A, PR-KT ENTUZIASTOV  KURSK G     ","проспект Энтузиастов, 1А, микрорайон Северо-Западный, Курск, Россия, 305048",51.738309,36.136996,-0.0517094315099024,Центральный,Курская обл,,г Курск,,Центральный округ,2.0,,пр-кт Энтузиастов,1А,,,,,,,,,,,0.0,452976.0
2022,6536.0,5478.0,"D. 1A, PR-KT ENTUZIASTOV  KURSK G     ","проспект Энтузиастов, 1А, микрорайон Северо-Западный, Курск, Россия, 305048",51.738309,36.136996,-0.0721221613054133,Центральный,Курская обл,,г Курск,,Центральный округ,2.0,,пр-кт Энтузиастов,1А,,,,,,,,,,,0.0,452976.0
2023,6537.0,5478.0,"D. 1A, PR-KT ENTUZIASTOV  KURSK G     ","проспект Энтузиастов, 1А, микрорайон Северо-Западный, Курск, Россия, 305048",51.738309,36.136996,-0.0843225012908879,Центральный,Курская обл,,г Курск,,Центральный округ,2.0,,пр-кт Энтузиастов,1А,,,,,,,,,,,0.0,452976.0
4527,6538.0,5478.0,"D. 4, UL. LOMONOSOVA      ZHUKOVSKIY G","улица Ломоносова, 4, Жуковский, Московская область, Россия, 140185",55.589992,38.123306,-0.0015859985321097,Центральный,Московская обл,,г Жуковский,,,0.0,,ул Ломоносова,4,,,,,,,,,,,33.594767,107560.0
4528,6539.0,5478.0,"D. 4, UL. LOMONOSOVA      ZHUKOVSKIY G","улица Ломоносова, 4, Жуковский, Московская область, Россия, 140185",55.589992,38.123306,-0.003491068535772,Центральный,Московская обл,,г Жуковский,,,0.0,,ул Ломоносова,4,,,,,,,,,,,33.594767,107560.0
4529,6541.0,5478.0,"D. 26, KORP. 2, UL. BORIS MOSKVA G    ","улица Сосновый Бор, 26, микрорайон Никольско-Архангельский, Балашиха, Московская область, Россия, 143900",55.779312,37.913873,0.0090492743996837,Центральный,Московская обл,,г Балашиха,,,0.0,мкр Никольско-Архангельский,ул Сосновый Бор,,,,,,,,,,,,100.963501,507366.0
3277,6542.0,5478.0,"D. 5, SH. GOLOVINSKOE     MOSKVA G    ","Головинское шоссе, 5, Москва, Россия, 125212",55.84024,37.492024,0.0219724605622519,Центральный,г Москва,,г Москва,Северный,,0.0,,Головинское шоссе,,0.3,Водный стадион,Замоскворецкая,0.3,Балтийская,МЦК,1.6,Коптево,МЦК,1.8,2562.617022,12678079.0
4530,6544.0,5478.0,"D. 1, KORP. B, PL. POBEDY MOSKVA G    ","площадь Победы, 1, Москва, Россия, 121170",55.735008,37.520833,0.026479875082867,Центральный,г Москва,,г Москва,Западный,р-н Дорогомилово,0.0,,пл Победы,1,0.3,Парк Победы,Арбатско-Покровская,0.3,Поклонная,Калужско-Нижегородский,0.3,Парк Победы,Солнцевская,0.4,2562.617022,12678079.0
3278,6545.0,5478.0,"D. 4, UL. LENINA          REUTOV G    ","улица Ленина, 4, Реутов, Московская область, Россия, 143964",55.754152,37.859183,0.0420337353371496,Центральный,Московская обл,,г Реутов,,,0.0,,ул Ленина,4,,,,,,,,,,,8.909192,108054.0
5787,6546.0,5478.0,"D. 3A, PR-KT PATRIOTOV    VORONEZH G  ","проспект Патриотов, 3А, Воронеж, Россия, 394065",51.644056,39.142966,0.0142952135783035,Центральный,Воронежская обл,,г Воронеж,,,2.0,,пр-кт Патриотов,3А,,,,,,,,,,,601.777562,1058261.0
4531,6547.0,5478.0,"5A, UL. BAUMANA           KIROV G     ","улица Баумана, 5А, микрорайон Коминтерновский, Киров, Россия, 610030",58.644159,49.722775,-0.0291381284758339,Приволжский,Кировская обл,,г Киров,,,2.0,,ул Баумана,,,,,,,,,,,,180.154425,518348.0
2024,6548.0,5478.0,"D. 4A, STR. 1, SH. MOSKOV SAMARA G    ","г Самара, тер СНТ Нижние дойки-массив N3, ул 1-я А, д 4",53.325951,50.2465179,0.112885470035166,Приволжский,Самарская обл,,г Самара,,р-н Красноглинский,2.0,тер СНТ Нижние дойки-массив N3,ул 1-я А,4,,,,,,,,,,,543.719859,1156659.0
774,6553.0,5478.0,"D. 367, UL. PUSHKINSKAYA  IZHEVSK G   ","Пушкинская улица, 367, Ижевск, Удмуртская Республика, Россия, 426011",56.872747,53.20734,-0.0736393440829288,Приволжский,Удмуртская Респ,,г Ижевск,,,2.0,,ул Пушкинская,367,,,,,,,,,,,318.372702,648146.0
4532,6554.0,5478.0,"D. 2, LIT. A, UL. FUCHIKA SANKT-PETERB","улица Фучика, 2, Санкт-Петербург, Россия, 192102",59.876933,30.359374,-0.013641354422779,Северо-Западный,г Санкт-Петербург,,г Санкт-Петербург,,Фрунзенский р-н,0.0,,ул Фучика,,0.9,Бухарестская,Фрунзенско-Приморская,0.9,Международная,Фрунзенско-Приморская,1.4,Волковская,Фрунзенско-Приморская,2.1,2293.98675,5398064.0
5788,6555.0,5478.0,"D. 97, PR-KT MIRA         MOSKVA G    ","проспект Мира, 97, Москва, Россия, 129085",55.809231,37.636392,0.0146743597568183,Центральный,г Москва,,г Москва,Северо-восточный,,0.0,,пр-кт Мира,97,0.2,Алексеевская,Калужско-Рижская,0.2,ВДНХ,Калужско-Рижская,1.2,Марьина Роща,Калужско-Нижегородский,1.5,2562.617022,12678079.0
5789,6556.0,5478.0,"D. 97, PR-KT MIRA         MOSKVA G    ","проспект Мира, 97, Москва, Россия, 129085",55.809231,37.636392,0.0371689894761895,Центральный,г Москва,,г Москва,Северо-восточный,,0.0,,пр-кт Мира,97,0.2,Алексеевская,Калужско-Рижская,0.2,ВДНХ,Калужско-Рижская,1.2,Марьина Роща,Калужско-Нижегородский,1.5,2562.617022,12678079.0
5790,6557.0,5478.0,"D. 97, PR-KT MIRA         MOSKVA G    ","проспект Мира, 97, Москва, Россия, 129085",55.809231,37.636392,0.013907810397276,Центральный,г Москва,,г Москва,Северо-восточный,,0.0,,пр-кт Мира,97,0.2,Алексеевская,Калужско-Рижская,0.2,ВДНХ,Калужско-Рижская,1.2,Марьина Роща,Калужско-Нижегородский,1.5,2562.617022,12678079.0
5791,6558.0,5478.0,"D. 97, PR-KT MIRA         MOSKVA G    ","проспект Мира, 97, Москва, Россия, 129085",55.809231,37.636392,0.0340203807516183,Центральный,г Москва,,г Москва,Северо-восточный,,0.0,,пр-кт Мира,97,0.2,Алексеевская,Калужско-Рижская,0.2,ВДНХ,Калужско-Рижская,1.2,Марьина Роща,Калужско-Нижегородский,1.5,2562.617022,12678079.0
5792,6559.0,5478.0,"D. 97, PR-KT MIRA         MOSKVA G    ","проспект Мира, 97, Москва, Россия, 129085",55.809231,37.636392,0.0176154769571859,Центральный,г Москва,,г Москва,Северо-восточный,,0.0,,пр-кт Мира,97,0.2,Алексеевская,Калужско-Рижская,0.2,ВДНХ,Калужско-Рижская,1.2,Марьина Роща,Калужско-Нижегородский,1.5,2562.617022,12678079.0
5793,6560.0,5478.0,"D. 97, PR-KT MIRA         MOSKVA G    ","проспект Мира, 97, Москва, Россия, 129085",55.809231,37.636392,0.0130203642186026,Центральный,г Москва,,г Москва,Северо-восточный,,0.0,,пр-кт Мира,97,0.2,Алексеевская,Калужско-Рижская,0.2,ВДНХ,Калужско-Рижская,1.2,Марьина Роща,Калужско-Нижегородский,1.5,2562.617022,12678079.0
775,6565.0,5478.0,"D. 11, PR-KT OKTYABR'SKII KIROV G     ","Октябрьский проспект, 11, Киров, Россия, 610047",58.637181,49.620178,-0.0017484891655885,Приволжский,Кировская обл,,г Киров,,,2.0,,Октябрьский пр-кт,11,,,,,,,,,,,180.154425,518348.0
776,6566.0,5478.0,"D. 11, PR-KT OKTYABR'SKII KIROV G     ","Октябрьский проспект, 11, Киров, Россия, 610047",58.637181,49.620178,-0.0183770833755891,Приволжский,Кировская обл,,г Киров,,,2.0,,Октябрьский пр-кт,11,,,,,,,,,,,180.154425,518348.0
777,6567.0,5478.0,"D. 11, PR-KT OKTYABR'SKII KIROV G     ","Октябрьский проспект, 11, Киров, Россия, 610047",58.637181,49.620178,-0.0228458941043885,Приволжский,Кировская обл,,г Киров,,,2.0,,Октябрьский пр-кт,11,,,,,,,,,,,180.154425,518348.0
3279,6568.0,5478.0,"D. 83A, UL. PERVOMAISKAYA KANDALAKSHA ","Первомайская улица, 83А, Кандалакша, городское поселение Кандалакша, Мурманская область, Россия, 184042",67.156521,32.41232,-0.0842262828694655,Северо-Западный,Мурманская обл,Кандалакшский р-н,г Кандалакша,,,1.0,,ул Первомайская,83А,,,,,,,,,,,21.708893,30379.0
3280,6569.0,5478.0,"D. 36, PR-KT MIRA         KRASNOYARSK ","проспект Мира, 36, Красноярск, Россия, 660049",56.012934,92.882153,-0.00098963936807,Сибирский,Красноярский край,,г Красноярск,,,2.0,,пр-кт Мира,36,,,,,,,,,,,0.0,1093771.0
3281,6570.0,5478.0,"D. 36, PR-KT MIRA         KRASNOYARSK ","проспект Мира, 36, Красноярск, Россия, 660049",56.012934,92.882153,-0.0142710261606393,Сибирский,Красноярский край,,г Красноярск,,,2.0,,пр-кт Мира,36,,,,,,,,,,,0.0,1093771.0
778,6571.0,5478.0,"D. 37A, UL. BASMANNAYA NO MOSKVA G    ","Новая Басманная улица, 37А, Москва, Россия, 105066",55.769884,37.668695,-0.0244453072692598,Центральный,г Москва,,г Москва,Центральный,,0.0,,ул Новая Басманная,37А,0.7,Бауманская,Арбатско-Покровская,0.7,Комсомольская,Сокольническая,1.0,Комсомольская,Кольцевая,1.1,2562.617022,12678079.0
3282,6572.0,5478.0,"D. 36, PR-KT MIRA         KRASNOYARSK ","проспект Мира, 36, Красноярск, Россия, 660049",56.012934,92.882153,-0.0042487231617438,Сибирский,Красноярский край,,г Красноярск,,,2.0,,пр-кт Мира,36,,,,,,,,,,,0.0,1093771.0
3283,6573.0,5478.0,"D. 36, PR-KT MIRA         KRASNOYARSK ","проспект Мира, 36, Красноярск, Россия, 660049",56.012934,92.882153,0.0200776301896199,Сибирский,Красноярский край,,г Красноярск,,,2.0,,пр-кт Мира,36,,,,,,,,,,,0.0,1093771.0
4533,6574.0,5478.0,"D. 36/2, PR-KT BUMAZHNIKO SYKTYVKAR G ","г Сыктывкар, пр-кт Бумажников, д 36/2",61.7845714,50.7452831,-0.055520348555552,Северо-Западный,Респ Коми,,г Сыктывкар,,,2.0,,пр-кт Бумажников,36/2,,,,,,,,,,,126.320239,244403.0
779,6575.0,5478.0,"D. 56-A, UL. BACHURINA    KUNGUR G    ","улица Бачурина, 56А, Кунгур, Пермский край, Россия, 617472",57.423644,56.997126,-0.115005656838851,Приволжский,Пермский край,,г Кунгур,,,0.0,,ул Бачурина,56а,,,,,,,,,,,69.461703,64898.0
780,6576.0,5478.0,"D. 262, UL. MAKSIMA GOR'K NIZHNIY NOVG","г Нижний Новгород, ул Максима Горького, д 262",56.3223855,44.0330919,-0.073875214827471,Приволжский,Нижегородская обл,,г Нижний Новгород,,р-н Нижегородский,2.0,,ул Максима Горького,262,2.5,,,,,,,,,,316.710804,1252236.0
781,6577.0,5478.0,"D. 30/2, UL. BARANOVA/UL_ KALININGRAD ","улица Профессора Баранова, 30, Калининград, Россия, 236029",54.72152,20.509149,-0.0318836665476192,Северо-Западный,Калининградская обл,,г Калининград,,Ленинградский р-н,2.0,,ул Профессора Баранова,30,,,,,,,,,,,0.0,489359.0
4534,6579.0,5478.0,"D. 15, UL. PUSHKINA       KARTALY G   ","улица Пушкина, 15, Карталы, Челябинская область, Россия, 457357",53.053248,60.642175,-0.11559485715509,Уральский,Челябинская обл,Карталинский р-н,г Карталы,,,1.0,,ул Пушкина,15,,,,,,,,,,,30.908893,28227.0
4535,6580.0,5478.0,"D. 145/1, UL. KRASNAYA    KRASNODAR G ","Красная улица, 145/1, микрорайон Центральный, Краснодар, Россия",45.047609,38.977712,0.0116582730311227,Южный,Краснодарский край,,г Краснодар,,,2.0,,ул Красная,145/1,,,,,,,,,,,240.724128,932629.0
4536,6581.0,5478.0,"D. 145/1, UL. KRASNAYA    KRASNODAR G ","Красная улица, 145/1, микрорайон Центральный, Краснодар, Россия",45.047609,38.977712,0.025046372778936,Южный,Краснодарский край,,г Краснодар,,,2.0,,ул Красная,145/1,,,,,,,,,,,240.724128,932629.0
2025,6583.0,5478.0,"D. 2, UL. SOVETSKAYA      BORISOVKA P ","Советская улица, 2, посёлок городского типа Борисовка, Борисовский район, Белгородская область, Россия",50.607409,36.008501,-0.0624655218950261,Центральный,Белгородская обл,Борисовский р-н,,,,1.0,поселок Борисовка,ул Советская,2,,,,,,,,,,,27151.099161,1549151.0
3284,6584.0,5478.0,"D. 148/97, UL. LENINGRADS TIKHORETSK G","Ленинградская улица, 148, Тихорецк, Тихорецкий район, Краснодарский край, Россия, 352120",45.855132,40.137275,-0.0803265481653246,Южный,Краснодарский край,Тихорецкий р-н,г Тихорецк,,,1.0,,ул Ленинградская,148,,,,,,,,,,,34.617567,57098.0
3285,6585.0,5478.0,"D. 28, UL. RADISHEVA      KURSK G     ","улица Радищева, 28, Курск, Россия, 305000",51.7345009,36.1892587,-0.0982478525608045,Центральный,Курская обл,,г Курск,,Центральный округ,2.0,,ул Радищева,28,,,,,,,,,,,0.0,452976.0
3286,6586.0,5478.0,"D. 28, UL. RADISHEVA      KURSK G     ","улица Радищева, 28, Курск, Россия, 305000",51.7345009,36.1892587,-0.0356872843039439,Центральный,Курская обл,,г Курск,,Центральный округ,2.0,,ул Радищева,28,,,,,,,,,,,0.0,452976.0
2026,6587.0,5478.0,"D. 99, PR-KT LENINA       BRYANSK G   ","проспект Ленина, 99, Брянск, Россия, 241050",53.251956,34.37372,0.0266831101560018,Центральный,Брянская обл,,г Брянск,,Советский р-н,2.0,,пр-кт Ленина,99,,,,,,,,,,,147.007913,402675.0
2027,6591.0,5478.0,"D. 27, UL. PAVLOVSKOGO    NOVOKUZNETSK","улица Павловского, 27, Новокузнецк, Кемеровская область, Россия, 654005",53.771711,87.134391,-0.0913350818111921,Сибирский,Кемеровская область - Кузбасс,,г Новокузнецк,,Центральный р-н,0.0,р-н Центральный,ул Павловского,27,,,,,,,,,,,426.40121,549403.0
5794,6592.0,5478.0,"D. 25, UL. GAGARINA       IZHEVSK G   ","улица Гагарина, 25, Ижевск, Удмуртская Республика, Россия, 426028",56.803564,53.186957,-0.0784218365433286,Приволжский,Удмуртская Респ,,г Ижевск,,,2.0,,ул Гагарина,25,,,,,,,,,,,318.372702,648146.0
5795,6593.0,5478.0,"D. 25, UL. GAGARINA       IZHEVSK G   ","улица Гагарина, 25, Ижевск, Удмуртская Республика, Россия, 426028",56.803564,53.186957,0.0342667016488775,Приволжский,Удмуртская Респ,,г Ижевск,,,2.0,,ул Гагарина,25,,,,,,,,,,,318.372702,648146.0
5796,6594.0,5478.0,"D. 51, UL. SOVETSKAYA     SARATOV G   ","Советская улица, 51, Саратов, Россия, 410056",51.529623,46.018276,0.0070618533210113,Приволжский,Саратовская обл,,г Саратов,,,2.0,,ул Советская,51,,,,,,,,,,,389.946434,838042.0
5797,6595.0,5478.0,"D. 51, UL. SOVETSKAYA     SARATOV G   ","Советская улица, 51, Саратов, Россия, 410056",51.529623,46.018276,-0.0022464933583175,Приволжский,Саратовская обл,,г Саратов,,,2.0,,ул Советская,51,,,,,,,,,,,389.946434,838042.0
5798,6596.0,5478.0,"D. 51, UL. SOVETSKAYA     SARATOV G   ","Советская улица, 51, Саратов, Россия, 410056",51.529623,46.018276,0.0017579956965486,Приволжский,Саратовская обл,,г Саратов,,,2.0,,ул Советская,51,,,,,,,,,,,389.946434,838042.0
5799,6597.0,5478.0,"D. 51, UL. SOVETSKAYA     SARATOV G   ","Советская улица, 51, Саратов, Россия, 410056",51.529623,46.018276,-0.055617380108899,Приволжский,Саратовская обл,,г Саратов,,,2.0,,ул Советская,51,,,,,,,,,,,389.946434,838042.0
3287,6598.0,5478.0,"D. 11, UL. OSTOZHENKA     MOSKVA G    ","улица Остоженка, 11, Москва, Россия, 119034",55.741744,37.599741,-0.0429566101420495,Центральный,г Москва,,г Москва,Центральный,р-н Хамовники,0.0,,ул Остоженка,11,0.5,Кропоткинская,Сокольническая,0.5,Парк культуры,Сокольническая,0.7,Парк культуры,Кольцевая,0.8,2562.617022,12678079.0
3288,6599.0,5478.0,"D. 11, UL. OSTOZHENKA     MOSKVA G    ","улица Остоженка, 11, Москва, Россия, 119034",55.741744,37.599741,-0.0560143142668277,Центральный,г Москва,,г Москва,Центральный,р-н Хамовники,0.0,,ул Остоженка,11,0.5,Кропоткинская,Сокольническая,0.5,Парк культуры,Сокольническая,0.7,Парк культуры,Кольцевая,0.8,2562.617022,12678079.0
3289,6600.0,5478.0,"D. 11, UL. OSTOZHENKA     MOSKVA G    ","улица Остоженка, 11, Москва, Россия, 119034",55.741744,37.599741,-0.0563298344861003,Центральный,г Москва,,г Москва,Центральный,р-н Хамовники,0.0,,ул Остоженка,11,0.5,Кропоткинская,Сокольническая,0.5,Парк культуры,Сокольническая,0.7,Парк культуры,Кольцевая,0.8,2562.617022,12678079.0
782,6601.0,5478.0,"D. 17B, PR-KT OKTYABR'SKI TROITSK G   ","Октябрьский проспект, 17Б, Троицк, Москва, Россия, 142190",55.478312,37.298679,-0.0082703777481477,Центральный,г Москва,,г Троицк,Троицкий,Троицкий округ,0.0,,Октябрьский пр-кт,17Б,,,,,,,,,,,16.322481,61284.0
783,6602.0,5478.0,"D. 17B, PR-KT OKTYABR'SKI TROITSK G   ","Октябрьский проспект, 17Б, Троицк, Москва, Россия, 142190",55.478312,37.298679,0.045308215542355,Центральный,г Москва,,г Троицк,Троицкий,Троицкий округ,0.0,,Октябрьский пр-кт,17Б,,,,,,,,,,,16.322481,61284.0
784,6603.0,5478.0,"D. 17B, PR-KT OKTYABR'SKI TROITSK G   ","Октябрьский проспект, 17Б, Троицк, Москва, Россия, 142190",55.478312,37.298679,0.0223665753625088,Центральный,г Москва,,г Троицк,Троицкий,Троицкий округ,0.0,,Октябрьский пр-кт,17Б,,,,,,,,,,,16.322481,61284.0
785,6604.0,5478.0,"D. 17B, PR-KT OKTYABR'SKI TROITSK G   ","Октябрьский проспект, 17Б, Троицк, Москва, Россия, 142190",55.478312,37.298679,0.0310054155303801,Центральный,г Москва,,г Троицк,Троицкий,Троицкий округ,0.0,,Октябрьский пр-кт,17Б,,,,,,,,,,,16.322481,61284.0
5800,6605.0,5478.0,"D. 19/6, UL. MININA       NIZHNIY NOVG","улица Минина, 19/6, Нижний Новгород, Россия, 603000",56.326393,44.022471,-0.0695395488311239,Приволжский,Нижегородская обл,,г Нижний Новгород,,Нижегородский р-н,2.0,,ул Минина,19/6,2.2,Горьковская,Автозаводская,2.2,Стрелка,Сормовско-Мещерская,4.6,Московская,Сормовско-Мещерская,4.7,316.710804,1252236.0
